nace_r2,geo,time,pers2_FTE_RSE,pers2_FTE_TOTAL,pers2_HC_RSE,pers2_HC_TOTAL,exp2_MIO_EUR,exp2_PC_TOT,fem2_FTE_RSE
G-N,CZ,2023,14435.0,26478.5,17639.0,33114.0,1818.675,48.29,2339.9
G-N,CZ,2023,14435.0,26478.5,17639.0,33114.0,1818.675,48.29,3010.0
G-N,CZ,2023,14435.0,26478.5,17639.0,33114.0,1818.675,48.29,7183.0
G-N,CZ,2023,14435.0,26478.5,17639.0,33114.0,1818.675,48.29,14435.0
G-N,CZ,2023,14435.0,26478.5,17639.0,33114.0,1818.675,48.29,17639.0
G-N,CZ,2023,14435.0,26478.5,17639.0,33114.0,1818.675,48.29,26478.5
G-N,CZ,2023,14435.0,26478.5,17639.0,33114.0,1818.675,48.29,33114.0
G-N,DE,2005,,,,,,,
G-N,DE,2005,,,,,,,
G-N,DE,2005,,,,,,,
G-N,DE,2005,,,,,,,
G-N,DE,2005,,,,,,,
G-N,DE,2005,,,,,,,
G-N,DE,2005,,,,,,,
G-N,DE,2006,,,,,,,
G-N,DE,2006,,,,,,,
G-N,DE,2006,,,,,,,
G-N,DE,2006,,,,,,,
G-N,DE,2006,,,,,,,
G-N,DE,2006,,,,,,,
G-N,DE,2006,,,,,,,
G-N,DE,2007,26620.0,41763.0,32082.0,50423.0,4795.8,11.14,4025.0
G-N,DE,2007,26620.0,41763.0,32082.0,50423.0,4795.8,11.14,4864.0
G-N,DE,2007,26620.0,41763.0,32082.0,50423.0,4795.8,11.14,11335.0
G-N,DE,2007,26620.0,41763.0,32082.0,50423.0,4795.8,11.14,26620.0
G-N,DE,2007,26620.0,41763.0,32082.0,50423.0,4795.8,11.14,32082.0
G-N,DE,2007,26620.0,41763.0,32082.0,50423.0,4795.8,11.14,41763.0
G-N,DE,2007,26620.0,41763.0,32082.0,50423.0,4795.8,11.14,50423.0
G-N,DE,2008,,40905.0,,,4983.8,10.82,
G-N,DE,2008,,40905.0,,,4983.8,10.82,
G-N,DE,2008,,40905.0,,,4983.8,10.82,
G-N,DE,2008,,40905.0,,,4983.8,10.82,
G-N,DE,2008,,40905.0,,,4983.8,10.82,
G-N,DE,2008,,40905.0,,,4983.8,10.82,40905.0
G-N,DE,2008,,40905.0,,,4983.8,10.82,
G-N,DE,2009,35295.0,54399.0,43873.0,67957.0,6116.1,13.51,5434.0
G-N,DE,2009,35295.0,54399.0,43873.0,67957.0,6116.1,13.51,6784.0
G-N,DE,2009,35295.0,54399.0,43873.0,67957.0,6116.1,13.51,15215.0
G-N,DE,2009,35295.0,54399.0,43873.0,67957.0,6116.1,13.51,35295.0
G-N,DE,2009,35295.0,54399.0,43873.0,67957.0,6116.1,13.51,43873.0
G-N,DE,2009,35295.0,54399.0,43873.0,67957.0,6116.1,13.51,54399.0
G-N,DE,2009,35295.0,54399.0,43873.0,67957.0,6116.1,13.51,67957.0
G-N,DE,2010,,54368.0,,,6244.7,13.31,
G-N,DE,2010,,54368.0,,,6244.7,13.31,
G-N,DE,2010,,54368.0,,,6244.7,13.31,
G-N,DE,2010,,54368.0,,,6244.7,13.31,
G-N,DE,2010,,54368.0,,,6244.7,13.31,
G-N,DE,2010,,54368.0,,,6244.7,13.31,54368.0
G-N,DE,2010,,54368.0,,,6244.7,13.31,
G-N,DE,2011,33154.0,60189.0,41075.0,74632.0,6920.1,13.55,5948.0
G-N,DE,2011,33154.0,60189.0,41075.0,74632.0,6920.1,13.55,7437.0
G-N,DE,2011,33154.0,60189.0,41075.0,74632.0,6920.1,13.55,16766.0
G-N,DE,2011,33154.0,60189.0,41075.0,74632.0,6920.1,13.55,33154.0
G-N,DE,2011,33154.0,60189.0,41075.0,74632.0,6920.1,13.55,41075.0
G-N,DE,2011,33154.0,60189.0,41075.0,74632.0,6920.1,13.55,60189.0
G-N,DE,2011,33154.0,60189.0,41075.0,74632.0,6920.1,13.55,74632.0
G-N,DE,2012,33430.0,59465.0,,,7026.4,13.06,
G-N,DE,2012,33430.0,59465.0,,,7026.4,13.06,
G-N,DE,2012,33430.0,59465.0,,,7026.4,13.06,
G-N,DE,2012,33430.0,59465.0,,,7026.4,13.06,33430.0
G-N,DE,2012,33430.0,59465.0,,,7026.4,13.06,
G-N,DE,2012,33430.0,59465.0,,,7026.4,13.06,59465.0
G-N,DE,2012,33430.0,59465.0,,,7026.4,13.06,
G-N,DE,2013,30086.0,57599.0,36812.0,70411.0,7040.9,13.14,6225.0
G-N,DE,2013,30086.0,57599.0,36812.0,70411.0,7040.9,13.14,7715.0
G-N,DE,2013,30086.0,57599.0,36812.0,70411.0,7040.9,13.14,18106.0
G-N,DE,2013,30086.0,57599.0,36812.0,70411.0,7040.9,13.14,30086.0
G-N,DE,2013,30086.0,57599.0,36812.0,70411.0,7040.9,13.14,36812.0
G-N,DE,2013,30086.0,57599.0,36812.0,70411.0,7040.9,13.14,57599.0
G-N,DE,2013,30086.0,57599.0,36812.0,70411.0,7040.9,13.14,70411.0
G-N,DE,2014,29345.0,57142.0,,,7061.2,12.39,
G-N,DE,2014,29345.0,57142.0,,,7061.2,12.39,
G-N,DE,2014,29345.0,57142.0,,,7061.2,12.39,
G-N,DE,2014,29345.0,57142.0,,,7061.2,12.39,29345.0
G-N,DE,2014,29345.0,57142.0,,,7061.2,12.39,
G-N,DE,2014,29345.0,57142.0,,,7061.2,12.39,57142.0
G-N,DE,2014,29345.0,57142.0,,,7061.2,12.39,
G-N,DE,2015,43882.7,76747.8,50064.0,88857.0,8600.5,14.11,9051.4
G-N,DE,2015,43882.7,76747.8,50064.0,88857.0,8600.5,14.11,10567.0
G-N,DE,2015,43882.7,76747.8,50064.0,88857.0,8600.5,14.11,22347.0
G-N,DE,2015,43882.7,76747.8,50064.0,88857.0,8600.5,14.11,43882.7
G-N,DE,2015,43882.7,76747.8,50064.0,88857.0,8600.5,14.11,50064.0
G-N,DE,2015,43882.7,76747.8,50064.0,88857.0,8600.5,14.11,76747.8
G-N,DE,2015,43882.7,76747.8,50064.0,88857.0,8600.5,14.11,88857.0
G-N,DE,2016,44626.0,76920.0,,,9023.6,14.36,
G-N,DE,2016,44626.0,76920.0,,,9023.6,14.36,
G-N,DE,2016,44626.0,76920.0,,,9023.6,14.36,
G-N,DE,2016,44626.0,76920.0,,,9023.6,14.36,44626.0
G-N,DE,2016,44626.0,76920.0,,,9023.6,14.36,
G-N,DE,2016,44626.0,76920.0,,,9023.6,14.36,76920.0
G-N,DE,2016,44626.0,76920.0,,,9023.6,14.36,
G-N,DE,2017,49921.4,86303.6,58061.0,101557.0,9835.1,14.3,10007.3
G-N,DE,2017,49921.4,86303.6,58061.0,101557.0,9835.1,14.3,12028.0
G-N,DE,2017,49921.4,86303.6,58061.0,101557.0,9835.1,14.3,25568.0
G-N,DE,2017,49921.4,86303.6,58061.0,101557.0,9835.1,14.3,49921.4
G-N,DE,2017,49921.4,86303.6,58061.0,101557.0,9835.1,14.3,58061.0
G-N,DE,2017,49921.4,86303.6,58061.0,101557.0,9835.1,14.3,86303.6
G-N,DE,2017,49921.4,86303.6,58061.0,101557.0,9835.1,14.3,101557.0
G-N,DE,2018,51698.0,88854.0,,,10088.7,13.99,
G-N,DE,2018,51698.0,88854.0,,,10088.7,13.99,
G-N,DE,2018,51698.0,88854.0,,,10088.7,13.99,
G-N,DE,2018,51698.0,88854.0,,,10088.7,13.99,51698.0
G-N,DE,2018,51698.0,88854.0,,,10088.7,13.99,
G-N,DE,2018,51698.0,88854.0,,,10088.7,13.99,88854.0
G-N,DE,2018,51698.0,88854.0,,,10088.7,13.99,
G-N,DE,2019,55603.0,95768.0,65229.0,113582.0,10944.5,14.43,11147.0
G-N,DE,2019,55603.0,95768.0,65229.0,113582.0,10944.5,14.43,13272.0
G-N,DE,2019,55603.0,95768.0,65229.0,113582.0,10944.5,14.43,27781.0
G-N,DE,2019,55603.0,95768.0,65229.0,113582.0,10944.5,14.43,55603.0
G-N,DE,2019,55603.0,95768.0,65229.0,113582.0,10944.5,14.43,65229.0
G-N,DE,2019,55603.0,95768.0,65229.0,113582.0,10944.5,14.43,95768.0
G-N,DE,2019,55603.0,95768.0,65229.0,113582.0,10944.5,14.43,113582.0
G-N,DE,2020,,,,,,,
G-N,DE,2020,,,,,,,
G-N,DE,2020,,,,,,,
G-N,DE,2020,,,,,,,
G-N,DE,2020,,,,,,,
G-N,DE,2020,,,,,,,
G-N,DE,2020,,,,,,,
G-N,DE,2021,62276.0,101466.0,74554.0,123013.0,12524.206,16.53,12658.0
G-N,DE,2021,62276.0,101466.0,74554.0,123013.0,12524.206,16.53,15235.0
G-N,DE,2021,62276.0,101466.0,74554.0,123013.0,12524.206,16.53,29821.0
G-N,DE,2021,62276.0,101466.0,74554.0,123013.0,12524.206,16.53,62276.0
G-N,DE,2021,62276.0,101466.0,74554.0,123013.0,12524.206,16.53,74554.0
G-N,DE,2021,62276.0,101466.0,74554.0,123013.0,12524.206,16.53,101466.0
G-N,DE,2021,62276.0,101466.0,74554.0,123013.0,12524.206,16.53,123013.0
G-N,DE,2022,,,,,,,
G-N,DE,2022,,,,,,,
G-N,DE,2022,,,,,,,
G-N,DE,2022,,,,,,,
G-N,DE,2022,,,,,,,
G-N,DE,2022,,,,,,,
G-N,DE,2022,,,,,,,
G-N,DE,2023,82137.0,139874.0,100996.0,175204.0,19817.385,21.92,
G-N,DE,2023,82137.0,139874.0,100996.0,175204.0,19817.385,21.92,
G-N,DE,2023,82137.0,139874.0,100996.0,175204.0,19817.385,21.92,
G-N,DE,2023,82137.0,139874.0,100996.0,175204.0,19817.385,21.92,
G-N,DE,2023,82137.0,139874.0,100996.0,175204.0,19817.385,21.92,
G-N,DE,2023,82137.0,139874.0,100996.0,175204.0,19817.385,21.92,
G-N,DE,2023,82137.0,139874.0,100996.0,175204.0,19817.385,21.92,
G-N,DK,2005,,,,,,,
G-N,DK,2005,,,,,,,
G-N,DK,2005,,,,,,,
G-N,DK,2005,,,,,,,
G-N,DK,2005,,,,,,,
G-N,DK,2005,,,,,,,
G-N,DK,2005,,,,,,,
G-N,DK,2006,,,,,,,
G-N,DK,2006,,,,,,,
G-N,DK,2006,,,,,,,
G-N,DK,2006,,,,,,,
G-N,DK,2006,,,,,,,
G-N,DK,2006,,,,,,,
G-N,DK,2006,,,,,,,
G-N,DK,2007,,,,,,,
G-N,DK,2007,,,,,,,
G-N,DK,2007,,,,,,,
G-N,DK,2007,,,,,,,
G-N,DK,2007,,,,,,,
G-N,DK,2007,,,,,,,
G-N,DK,2007,,,,,,,
G-N,DK,2008,,,,,,,
G-N,DK,2008,,,,,,,
G-N,DK,2008,,,,,,,
G-N,DK,2008,,,,,,,
G-N,DK,2008,,,,,,,
G-N,DK,2008,,,,,,,
G-N,DK,2008,,,,,,,
G-N,DK,2009,12917.7,20062.0,16249.0,25899.0,2379.469,48.26,2960.0
G-N,DK,2009,12917.7,20062.0,16249.0,25899.0,2379.469,48.26,3793.0
G-N,DK,2009,12917.7,20062.0,16249.0,25899.0,2379.469,48.26,6572.0
G-N,DK,2009,12917.7,20062.0,16249.0,25899.0,2379.469,48.26,12917.7
G-N,DK,2009,12917.7,20062.0,16249.0,25899.0,2379.469,48.26,16249.0
G-N,DK,2009,12917.7,20062.0,16249.0,25899.0,2379.469,48.26,20062.0
G-N,DK,2009,12917.7,20062.0,16249.0,25899.0,2379.469,48.26,25899.0
G-N,DK,2010,11849.6,18667.2,16472.0,25836.0,2213.755,46.56,
G-N,DK,2010,11849.6,18667.2,16472.0,25836.0,2213.755,46.56,
G-N,DK,2010,11849.6,18667.2,16472.0,25836.0,2213.755,46.56,
G-N,DK,2010,11849.6,18667.2,16472.0,25836.0,2213.755,46.56,11849.6
G-N,DK,2010,11849.6,18667.2,16472.0,25836.0,2213.755,46.56,16472.0
G-N,DK,2010,11849.6,18667.2,16472.0,25836.0,2213.755,46.56,18667.2
G-N,DK,2010,11849.6,18667.2,16472.0,25836.0,2213.755,46.56,25836.0
G-N,DK,2011,12211.8,18378.3,16495.0,26226.0,2255.174,46.3,3141.0
G-N,DK,2011,12211.8,18378.3,16495.0,26226.0,2255.174,46.3,4063.0
G-N,DK,2011,12211.8,18378.3,16495.0,26226.0,2255.174,46.3,6650.0
G-N,DK,2011,12211.8,18378.3,16495.0,26226.0,2255.174,46.3,12211.8
G-N,DK,2011,12211.8,18378.3,16495.0,26226.0,2255.174,46.3,16495.0
G-N,DK,2011,12211.8,18378.3,16495.0,26226.0,2255.174,46.3,18378.3
G-N,DK,2011,12211.8,18378.3,16495.0,26226.0,2255.174,46.3,26226.0
G-N,DK,2012,11249.0,16624.0,14824.0,23311.0,2106.399,42.33,
G-N,DK,2012,11249.0,16624.0,14824.0,23311.0,2106.399,42.33,
G-N,DK,2012,11249.0,16624.0,14824.0,23311.0,2106.399,42.33,
G-N,DK,2012,11249.0,16624.0,14824.0,23311.0,2106.399,42.33,11249.0
G-N,DK,2012,11249.0,16624.0,14824.0,23311.0,2106.399,42.33,14824.0
G-N,DK,2012,11249.0,16624.0,14824.0,23311.0,2106.399,42.33,16624.0
G-N,DK,2012,11249.0,16624.0,14824.0,23311.0,2106.399,42.33,23311.0
G-N,DK,2013,10157.2,15514.6,15150.0,21724.0,1968.597,40.44,3015.0
G-N,DK,2013,10157.2,15514.6,15150.0,21724.0,1968.597,40.44,3475.0
G-N,DK,2013,10157.2,15514.6,15150.0,21724.0,1968.597,40.44,5920.0
G-N,DK,2013,10157.2,15514.6,15150.0,21724.0,1968.597,40.44,10157.2
G-N,DK,2013,10157.2,15514.6,15150.0,21724.0,1968.597,40.44,15150.0
G-N,DK,2013,10157.2,15514.6,15150.0,21724.0,1968.597,40.44,15514.6
G-N,DK,2013,10157.2,15514.6,15150.0,21724.0,1968.597,40.44,21724.0
G-N,DK,2014,10740.0,16003.0,13968.0,22288.0,2009.041,40.68,
G-N,DK,2014,10740.0,16003.0,13968.0,22288.0,2009.041,40.68,
G-N,DK,2014,10740.0,16003.0,13968.0,22288.0,2009.041,40.68,
G-N,DK,2014,10740.0,16003.0,13968.0,22288.0,2009.041,40.68,10740.0
G-N,DK,2014,10740.0,16003.0,13968.0,22288.0,2009.041,40.68,13968.0
G-N,DK,2014,10740.0,16003.0,13968.0,22288.0,2009.041,40.68,16003.0
G-N,DK,2014,10740.0,16003.0,13968.0,22288.0,2009.041,40.68,22288.0
G-N,DK,2015,11958.0,17525.0,15280.0,23564.0,2246.638,42.44,2386.0
G-N,DK,2015,11958.0,17525.0,15280.0,23564.0,2246.638,42.44,3175.0
G-N,DK,2015,11958.0,17525.0,15280.0,23564.0,2246.638,42.44,5618.0
G-N,DK,2015,11958.0,17525.0,15280.0,23564.0,2246.638,42.44,11958.0
G-N,DK,2015,11958.0,17525.0,15280.0,23564.0,2246.638,42.44,15280.0
G-N,DK,2015,11958.0,17525.0,15280.0,23564.0,2246.638,42.44,17525.0
G-N,DK,2015,11958.0,17525.0,15280.0,23564.0,2246.638,42.44,23564.0
G-N,DK,2016,13338.0,19125.0,16478.0,25589.0,2637.27,46.29,
G-N,DK,2016,13338.0,19125.0,16478.0,25589.0,2637.27,46.29,
G-N,DK,2016,13338.0,19125.0,16478.0,25589.0,2637.27,46.29,
G-N,DK,2016,13338.0,19125.0,16478.0,25589.0,2637.27,46.29,13338.0
G-N,DK,2016,13338.0,19125.0,16478.0,25589.0,2637.27,46.29,16478.0
G-N,DK,2016,13338.0,19125.0,16478.0,25589.0,2637.27,46.29,19125.0
G-N,DK,2016,13338.0,19125.0,16478.0,25589.0,2637.27,46.29,25589.0
G-N,DK,2017,11926.0,16284.0,15345.0,21225.0,2259.968,41.25,3568.0
G-N,DK,2017,11926.0,16284.0,15345.0,21225.0,2259.968,41.25,4221.0
G-N,DK,2017,11926.0,16284.0,15345.0,21225.0,2259.968,41.25,6256.0
G-N,DK,2017,11926.0,16284.0,15345.0,21225.0,2259.968,41.25,11926.0
G-N,DK,2017,11926.0,16284.0,15345.0,21225.0,2259.968,41.25,15345.0
G-N,DK,2017,11926.0,16284.0,15345.0,21225.0,2259.968,41.25,16284.0
G-N,DK,2017,11926.0,16284.0,15345.0,21225.0,2259.968,41.25,21225.0
G-N,DK,2018,,,,,,,
G-N,DK,2018,,,,,,,
G-N,DK,2018,,,,,,,
G-N,DK,2018,,,,,,,
G-N,DK,2018,,,,,,,
G-N,DK,2018,,,,,,,
G-N,DK,2018,,,,,,,
G-N,DK,2019,14724.0,19051.0,17899.0,24428.0,2831.867,49.7,3594.0
G-N,DK,2019,14724.0,19051.0,17899.0,24428.0,2831.867,49.7,4387.0
G-N,DK,2019,14724.0,19051.0,17899.0,24428.0,2831.867,49.7,6379.0
G-N,DK,2019,14724.0,19051.0,17899.0,24428.0,2831.867,49.7,14724.0
G-N,DK,2019,14724.0,19051.0,17899.0,24428.0,2831.867,49.7,17899.0
G-N,DK,2019,14724.0,19051.0,17899.0,24428.0,2831.867,49.7,19051.0
G-N,DK,2019,14724.0,19051.0,17899.0,24428.0,2831.867,49.7,24428.0
G-N,DK,2020,,,,,2439.698,42.8,
G-N,DK,2020,,,,,2439.698,42.8,
G-N,DK,2020,,,,,2439.698,42.8,
G-N,DK,2020,,,,,2439.698,42.8,
G-N,DK,2020,,,,,2439.698,42.8,
G-N,DK,2020,,,,,2439.698,42.8,
G-N,DK,2020,,,,,2439.698,42.8,
G-N,DK,2021,,,,,,,
G-N,DK,2021,,,,,,,
G-N,DK,2021,,,,,,,
G-N,DK,2021,,,,,,,
G-N,DK,2021,,,,,,,
G-N,DK,2021,,,,,,,
G-N,DK,2021,,,,,,,
G-N,DK,2022,,,,,,,
G-N,DK,2022,,,,,,,
G-N,DK,2022,,,,,,,
G-N,DK,2022,,,,,,,
G-N,DK,2022,,,,,,,
G-N,DK,2022,,,,,,,
G-N,DK,2022,,,,,,,
G-N,DK,2023,14321.6,17786.7,18089.0,23002.0,2715.403,38.03,
G-N,DK,2023,14321.6,17786.7,18089.0,23002.0,2715.403,38.03,
G-N,DK,2023,14321.6,17786.7,18089.0,23002.0,2715.403,38.03,
G-N,DK,2023,14321.6,17786.7,18089.0,23002.0,2715.403,38.03,
G-N,DK,2023,14321.6,17786.7,18089.0,23002.0,2715.403,38.03,
G-N,DK,2023,14321.6,17786.7,18089.0,23002.0,2715.403,38.03,
G-N,DK,2023,14321.6,17786.7,18089.0,23002.0,2715.403,38.03,
G-N,EA19,2005,,,,,,,
G-N,EA19,2006,,,,,,,
G-N,EA19,2007,,,,,,,
G-N,EA19,2008,170121.3,284859.7,213446.0,,29694.844,25.81,
G-N,EA19,2009,,,,,,,
G-N,EA19,2010,,,,,34145.666,28.92,
G-N,EA19,2011,,,,,,,
G-N,EA19,2012,223237.6,369678.2,315444.0,524256.0,38236.14,29.03,
G-N,EA19,2013,,,,,,,
G-N,EA19,2014,,,,,,,
G-N,EA19,2015,,,,,,,
G-N,EA19,2016,,,,,,,
G-N,EA19,2017,,,,,,,
G-N,EA19,2018,,,,,51706.522,30.3,
G-N,EA19,2019,,,,,56245.098,31.14,
G-N,EA19,2020,,,,,57339.065,32.66,
G-N,EA19,2021,,,,806972.0,,,
G-N,EA19,2022,,,,,,,
G-N,EA19,2023,400392.8,648469.3,564307.0,917875.0,70847.086,,
G-N,EA20,2005,,,,,,,
G-N,EA20,2006,,,,,,,
G-N,EA20,2007,,,,,,,
G-N,EA20,2008,170590.3,286050.5,213973.0,,29787.432,25.85,
G-N,EA20,2009,,,,,,,
G-N,EA20,2010,,,,,34230.802,28.96,
G-N,EA20,2011,,,,,,,
G-N,EA20,2012,223828.7,370978.4,316200.0,525905.0,38313.978,29.06,
G-N,EA20,2013,,,,,,,
G-N,EA20,2014,,,,,,,
G-N,EA20,2015,,,,,,,
G-N,EA20,2016,,,,,,,
G-N,EA20,2017,,,,,,,
G-N,EA20,2018,,,,,51785.338,30.3,
G-N,EA20,2019,,,,,56333.988,31.14,
G-N,EA20,2020,,,,,57432.858,32.66,
G-N,EA20,2021,,,,812010.0,,,
G-N,EA20,2022,,,,,,,
G-N,EA20,2023,401837.2,653245.9,566131.0,924059.0,71270.682,,
G-N,EE,2005,,,,,,,
G-N,EE,2005,,,,,,,
G-N,EE,2005,,,,,,,
G-N,EE,2005,,,,,,,
G-N,EE,2005,,,,,,,
G-N,EE,2005,,,,,,,
G-N,EE,2005,,,,,,,
G-N,EE,2006,,,,,,,
G-N,EE,2006,,,,,,,
G-N,EE,2006,,,,,,,
G-N,EE,2006,,,,,,,
G-N,EE,2006,,,,,,,
G-N,EE,2006,,,,,,,
G-N,EE,2006,,,,,,,
G-N,EE,2007,615.3,1118.1,1039.0,1700.0,52.152,63.7,186.8
G-N,EE,2007,615.3,1118.1,1039.0,1700.0,52.152,63.7,343.0
G-N,EE,2007,615.3,1118.1,1039.0,1700.0,52.152,63.7,535.0
G-N,EE,2007,615.3,1118.1,1039.0,1700.0,52.152,63.7,615.3
G-N,EE,2007,615.3,1118.1,1039.0,1700.0,52.152,63.7,1039.0
G-N,EE,2007,615.3,1118.1,1039.0,1700.0,52.152,63.7,1118.1
G-N,EE,2007,615.3,1118.1,1039.0,1700.0,52.152,63.7,1700.0
G-N,EE,2008,870.0,1340.0,1450.0,2226.0,66.008,73.44,180.0
G-N,EE,2008,870.0,1340.0,1450.0,2226.0,66.008,73.44,346.0
G-N,EE,2008,870.0,1340.0,1450.0,2226.0,66.008,73.44,668.0
G-N,EE,2008,870.0,1340.0,1450.0,2226.0,66.008,73.44,870.0
G-N,EE,2008,870.0,1340.0,1450.0,2226.0,66.008,73.44,1450.0
G-N,EE,2008,870.0,1340.0,1450.0,2226.0,66.008,73.44,1340.0
G-N,EE,2008,870.0,1340.0,1450.0,2226.0,66.008,73.44,2226.0
G-N,EE,2009,969.1,1430.7,1574.0,2344.0,65.85,74.65,273.3
G-N,EE,2009,969.1,1430.7,1574.0,2344.0,65.85,74.65,451.0
G-N,EE,2009,969.1,1430.7,1574.0,2344.0,65.85,74.65,732.0
G-N,EE,2009,969.1,1430.7,1574.0,2344.0,65.85,74.65,969.1
G-N,EE,2009,969.1,1430.7,1574.0,2344.0,65.85,74.65,1574.0
G-N,EE,2009,969.1,1430.7,1574.0,2344.0,65.85,74.65,1430.7
G-N,EE,2009,969.1,1430.7,1574.0,2344.0,65.85,74.65,2344.0
G-N,EE,2010,917.4,1470.8,1380.0,2303.0,70.404,60.3,282.0
G-N,EE,2010,917.4,1470.8,1380.0,2303.0,70.404,60.3,444.0
G-N,EE,2010,917.4,1470.8,1380.0,2303.0,70.404,60.3,771.0
G-N,EE,2010,917.4,1470.8,1380.0,2303.0,70.404,60.3,917.4
G-N,EE,2010,917.4,1470.8,1380.0,2303.0,70.404,60.3,1380.0
G-N,EE,2010,917.4,1470.8,1380.0,2303.0,70.404,60.3,1470.8
G-N,EE,2010,917.4,1470.8,1380.0,2303.0,70.404,60.3,2303.0
G-N,EE,2011,1116.2,1608.5,1519.0,2324.0,73.918,30.44,334.5
G-N,EE,2011,1116.2,1608.5,1519.0,2324.0,73.918,30.44,520.0
G-N,EE,2011,1116.2,1608.5,1519.0,2324.0,73.918,30.44,829.0
G-N,EE,2011,1116.2,1608.5,1519.0,2324.0,73.918,30.44,1116.2
G-N,EE,2011,1116.2,1608.5,1519.0,2324.0,73.918,30.44,1519.0
G-N,EE,2011,1116.2,1608.5,1519.0,2324.0,73.918,30.44,1608.5
G-N,EE,2011,1116.2,1608.5,1519.0,2324.0,73.918,30.44,2324.0
G-N,EE,2012,1085.6,1536.4,1509.0,2115.0,102.212,46.67,315.8
G-N,EE,2012,1085.6,1536.4,1509.0,2115.0,102.212,46.67,464.0
G-N,EE,2012,1085.6,1536.4,1509.0,2115.0,102.212,46.67,650.0
G-N,EE,2012,1085.6,1536.4,1509.0,2115.0,102.212,46.67,1085.6
G-N,EE,2012,1085.6,1536.4,1509.0,2115.0,102.212,46.67,1509.0
G-N,EE,2012,1085.6,1536.4,1509.0,2115.0,102.212,46.67,1536.4
G-N,EE,2012,1085.6,1536.4,1509.0,2115.0,102.212,46.67,2115.0
G-N,EE,2013,1013.9,1556.5,1352.0,2022.0,93.468,60.07,312.7
G-N,EE,2013,1013.9,1556.5,1352.0,2022.0,93.468,60.07,425.0
G-N,EE,2013,1013.9,1556.5,1352.0,2022.0,93.468,60.07,637.0
G-N,EE,2013,1013.9,1556.5,1352.0,2022.0,93.468,60.07,1013.9
G-N,EE,2013,1013.9,1556.5,1352.0,2022.0,93.468,60.07,1352.0
G-N,EE,2013,1013.9,1556.5,1352.0,2022.0,93.468,60.07,1556.5
G-N,EE,2013,1013.9,1556.5,1352.0,2022.0,93.468,60.07,2022.0
G-N,EE,2014,924.8,1298.3,1531.0,2118.0,80.369,64.38,282.1
G-N,EE,2014,924.8,1298.3,1531.0,2118.0,80.369,64.38,469.0
G-N,EE,2014,924.8,1298.3,1531.0,2118.0,80.369,64.38,665.0
G-N,EE,2014,924.8,1298.3,1531.0,2118.0,80.369,64.38,924.8
G-N,EE,2014,924.8,1298.3,1531.0,2118.0,80.369,64.38,1531.0
G-N,EE,2014,924.8,1298.3,1531.0,2118.0,80.369,64.38,1298.3
G-N,EE,2014,924.8,1298.3,1531.0,2118.0,80.369,64.38,2118.0
G-N,EE,2015,827.5,1190.2,1238.0,1846.0,91.83,65.85,269.6
G-N,EE,2015,827.5,1190.2,1238.0,1846.0,91.83,65.85,385.0
G-N,EE,2015,827.5,1190.2,1238.0,1846.0,91.83,65.85,572.0
G-N,EE,2015,827.5,1190.2,1238.0,1846.0,91.83,65.85,827.5
G-N,EE,2015,827.5,1190.2,1238.0,1846.0,91.83,65.85,1238.0
G-N,EE,2015,827.5,1190.2,1238.0,1846.0,91.83,65.85,1190.2
G-N,EE,2015,827.5,1190.2,1238.0,1846.0,91.83,65.85,1846.0
G-N,EE,2016,878.3,1208.0,1194.0,1697.0,92.4,66.37,264.6
G-N,EE,2016,878.3,1208.0,1194.0,1697.0,92.4,66.37,356.0
G-N,EE,2016,878.3,1208.0,1194.0,1697.0,92.4,66.37,526.0
G-N,EE,2016,878.3,1208.0,1194.0,1697.0,92.4,66.37,878.3
G-N,EE,2016,878.3,1208.0,1194.0,1697.0,92.4,66.37,1194.0
G-N,EE,2016,878.3,1208.0,1194.0,1697.0,92.4,66.37,1208.0
G-N,EE,2016,878.3,1208.0,1194.0,1697.0,92.4,66.37,1697.0
G-N,EE,2017,1138.4,1419.7,1405.0,1810.0,90.89,63.29,328.0
G-N,EE,2017,1138.4,1419.7,1405.0,1810.0,90.89,63.29,402.0
G-N,EE,2017,1138.4,1419.7,1405.0,1810.0,90.89,63.29,561.0
G-N,EE,2017,1138.4,1419.7,1405.0,1810.0,90.89,63.29,1138.4
G-N,EE,2017,1138.4,1419.7,1405.0,1810.0,90.89,63.29,1405.0
G-N,EE,2017,1138.4,1419.7,1405.0,1810.0,90.89,63.29,1419.7
G-N,EE,2017,1138.4,1419.7,1405.0,1810.0,90.89,63.29,1810.0
G-N,EE,2018,1080.0,1376.4,1356.0,1802.0,101.3,65.42,326.7
G-N,EE,2018,1080.0,1376.4,1356.0,1802.0,101.3,65.42,399.0
G-N,EE,2018,1080.0,1376.4,1356.0,1802.0,101.3,65.42,565.0
G-N,EE,2018,1080.0,1376.4,1356.0,1802.0,101.3,65.42,1080.0
G-N,EE,2018,1080.0,1376.4,1356.0,1802.0,101.3,65.42,1356.0
G-N,EE,2018,1080.0,1376.4,1356.0,1802.0,101.3,65.42,1376.4
G-N,EE,2018,1080.0,1376.4,1356.0,1802.0,101.3,65.42,1802.0
G-N,EE,2019,1333.9,1792.8,1695.0,2423.0,150.09,62.15,409.4
G-N,EE,2019,1333.9,1792.8,1695.0,2423.0,150.09,62.15,524.0
